atleta_id,nome,clube,clube_id,posicao,posicao_id,status,pontos_num,preco_num,variacao_num,media_num,jogos_num,FS,FT,I,DS,FC,FD,FF,DE,GS,SG,A,CA,G,PS,V,CV,DP,PP,PC,GC
145099,Rúben Rodrigues,VIT,287,Meia,4,Nulo,0.0,4.53,0.0,1.18,4,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
145396,Breno Vereza,VAS,267,Lateral,2,Nulo,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
145413,Rafael Coutinho,PAL,275,Meia,4,Nulo,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
145400,Cauê,RBB,280,Lateral,2,Nulo,0.0,2.92,0.0,3.25,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
145379,Kauê Furquim,BAH,265,Atacante,5,Nulo,0.0,1.17,0.0,0.7,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
145269,Davide Ancelotti,BOT,263,Técnico,6,Provável,6.77,11.31,0.42,5.79,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.0,0.0,0.0,0.0,0.0,0.0
145404,Arthur,PAL,275,Lateral,2,Nulo,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
145387,Rúben Ismael,VIT,287,Meia,4,Nulo,0.0,4.56,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
145436,Belé,PAL,275,Meia,4,Nulo,0.0,1.8,-0.2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
145510,Paulo Roberto,VIT,287,Lateral,2,Nulo,0.0,4.13,0.0,5.2,2,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
145412,Cauã Berrío,SPT,292,Lateral,2,Nulo,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
145560,Loiola,FLU,266,Zagueiro,3,Nulo,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
145602,Samuel Barreto,CEA,354,Lateral,2,Nulo,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
145563,João Ananias,SAN,277,Zagueiro,3,Nulo,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
145612,Luiz Sá,PAL,275,Goleiro,1,Nulo,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
145648,Cristovam,FOR,356,Zagueiro,3,Nulo,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
145660,Luiz Felipe,INT,285,Lateral,2,Nulo,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
145750,Victor Hugo,SPT,292,Lateral,2,Nulo,0.0,1.71,0.0,2.1,1,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
145659,Nicolas,SAO,276,Lateral,2,Nulo,0.0,3.23,0.0,6.0,1,2.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
146374,Gilberto,PAL,275,Lateral,2,Nulo,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
145744,André,COR,264,Meia,4,Nulo,2.0,3.64,-0.9,3.29,9,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,0.0,0.0,0.0,0.0,0.0
145647,Bernardo,JUV,286,Zagueiro,3,Provável,2.7,1.94,0.94,2.7,1,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
37656,Fábio,FLU,266,Goleiro,1,Provável,11.5,9.6,1.0,4.33,36,4.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,37.0,15.0,0.0,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0
146400,Diego Minete,VAS,267,Atacante,5,Nulo,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
146375,Kadir,BOT,263,Atacante,5,Nulo,0.0,1.49,0.0,1.15,4,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
146303,Lyan,BAH,265,Atacante,5,Nulo,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
146430,Justino,BOT,263,Zagueiro,3,Nulo,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
146623,Luis Pacheco,PAL,275,Meia,4,Nulo,-1.6,0.64,-0.36,-1.6,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0
146577,Mosquito,CAM,282,Atacante,5,Nulo,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
146410,Marquinhos,BOT,263,Zagueiro,3,Nulo,0.0,2.84,0.0,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
146807,Rayan Lelis,CRU,283,Atacante,5,Provável,0.6,1.13,0.13,0.6,1,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0
146578,Gabriel Veneno,CAM,282,Atacante,5,Nulo,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
146625,Scatolin,JUV,286,Atacante,5,Nulo,0.0,1.48,0.0,1.5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
146701,Benjamin Arhin,INT,285,Meia,4,Nulo,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
146663,Kauan Lima,PAL,275,Goleiro,1,Nulo,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
146624,Heittor,PAL,275,Atacante,5,Nulo,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
146964,Filipe Sirio,INT,285,Goleiro,1,Nulo,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
146632,Alisson,INT,285,Lateral,2,Nulo,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
146833,Cléber Lucas,BOT,263,Goleiro,1,Nulo,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
146985,Yago Melo,FLA,262,Zagueiro,3,Nulo,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
146994,Ramires,MIR,2305,Atacante,5,Nulo,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
146984,Gabriel Werneck,FLA,262,Goleiro,1,Nulo,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
146992,Cauan Baptistella,CRU,283,Meia,4,Nulo,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
137542,Kaique Kenji,CRU,283,Atacante,5,Nulo,1.6,1.36,0.27,0.87,3,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
145705,Douglas Telles,FLA,262,Atacante,5,Nulo,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
38913,Nenê,JUV,286,Meia,4,Provável,1.0,4.42,-0.14,2.76,23,33.0,0.0,1.0,4.0,10.0,9.0,6.0,0.0,0.0,0.0,3.0,3.0,2.0,,,0.0,0.0,0.0,0.0,0.0
146983,João Camargo,FLA,262,Atacante,5,Nulo,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
146991,Rhuan Gabriel,CRU,283,Meia,4,Nulo,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
147007,Guilherme Amorim,COR,264,Meia,4,Nulo,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
141795,Kauan,VIT,287,Zagueiro,3,Nulo,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
39656,Alan Franco,CAM,282,Meia,4,Provável,1.2,4.58,-0.54,2.38,26,17.0,0.0,0.0,37.0,36.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,,,0.0,0.0,0.0,0.0,0.0
37715,Thiago Silva,FLU,266,Zagueiro,3,Provável,13.9,9.91,1.32,4.22,23,6.0,1.0,0.0,8.0,11.0,3.0,5.0,0.0,0.0,12.0,0.0,1.0,2.0,,,0.0,0.0,0.0,0.0,0.0
42234,Cássio,CRU,283,Goleiro,1,Nulo,0.0,9.44,0.0,5.52,35,10.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,27.0,15.0,0.0,5.0,0.0,,,0.0,1.0,0.0,0.0,0.0
39850,Vagner Mancini,RBB,280,Técnico,6,Provável,3.04,8.44,-0.49,4.26,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0
40006,Abel Braga,INT,285,Técnico,6,Provável,7.58,10.55,0.96,5.6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0
39148,Hulk,CAM,282,Atacante,5,Provável,19.2,15.51,0.26,6.19,27,60.0,3.0,8.0,8.0,35.0,20.0,33.0,0.0,0.0,0.0,6.0,9.0,7.0,,,0.0,0.0,0.0,0.0,0.0
42222,Osvaldo,VIT,287,Atacante,5,Nulo,0.0,3.52,0.0,1.71,26,19.0,1.0,4.0,9.0,6.0,6.0,8.0,0.0,0.0,0.0,2.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0
42500,Fagner,CRU,283,Lateral,2,Provável,4.2,8.68,0.17,5.91,10,7.0,0.0,1.0,23.0,12.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0
42135,Willian,GRE,284,Meia,4,Nulo,0.0,8.91,-1.92,4.18,4,4.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
40990,Dorival Júnior,COR,264,Técnico,6,Provável,4.65,9.87,0.06,5.11,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,0.0,0.0
61987,Alex Sandro,FLA,262,Lateral,2,Nulo,0.0,9.45,0.0,3.99,20,16.0,0.0,1.0,16.0,43.0,2.0,3.0,0.0,0.0,12.0,0.0,4.0,0.0,,,0.0,0.0,0.0,0.0,0.0
63013,Marcos Rocha,GRE,284,Lateral,2,Provável,9.4,10.76,0.73,6.56,11,13.0,0.0,1.0,31.0,9.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
51413,Walter,MIR,2305,Goleiro,1,Nulo,0.0,11.42,0.0,6.57,28,4.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,22.0,11.0,0.0,4.0,0.0,,,0.0,2.0,0.0,0.0,0.0
61188,Gilberto,JUV,286,Atacante,5,Contundido,0.0,4.05,0.0,2.05,21,16.0,0.0,4.0,6.0,23.0,9.0,7.0,0.0,0.0,0.0,2.0,5.0,2.0,,,0.0,0.0,1.0,0.0,0.0
62977,Ganso,FLU,266,Meia,4,Nulo,8.0,6.43,1.14,1.53,17,16.0,0.0,0.0,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,,,0.0,0.0,0.0,0.0,0.0
51772,Everton Ribeiro,BAH,265,Meia,4,Provável,1.7,7.4,-0.56,3.85,30,46.0,1.0,0.0,35.0,21.0,5.0,9.0,0.0,0.0,0.0,4.0,3.0,2.0,,,1.0,0.0,0.0,0.0,0.0
63007,Neymar,SAN,277,Meia,4,Provável,3.3,14.82,-3.08,7.25,19,63.0,2.0,4.0,4.0,20.0,15.0,22.0,0.0,0.0,0.0,2.0,5.0,8.0,,,1.0,0.0,0.0,1.0,0.0
63008,Rafael Tolói,SAO,276,Zagueiro,3,Provável,6.0,9.38,-0.02,5.13,7,2.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
68806,Neto,BOT,263,Goleiro,1,Nulo,0.0,7.25,0.0,2.03,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
63289,Edenílson,GRE,284,Meia,4,Provável,6.5,5.51,0.88,2.48,28,31.0,0.0,1.0,14.0,17.0,3.0,7.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0,,0.0,0.0,0.0,0.0,0.0
63110,Alan Ruschel,JUV,286,Lateral,2,Nulo,0.0,4.61,-0.07,1.95,18,25.0,0.0,3.0,16.0,14.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,,,1.0,0.0,0.0,1.0,0.0
68811,Oscar,SAO,276,Meia,4,Contundido,0.0,11.39,0.0,1.67,6,4.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0
68685,Alan Patrick,INT,285,Meia,4,Provável,8.7,13.26,0.5,6.16,30,44.0,3.0,6.0,23.0,25.0,8.0,12.0,0.0,0.0,0.0,6.0,6.0,11.0,,,0.0,0.0,1.0,0.0,0.0
68920,Dudu,CAM,282,Atacante,5,Provável,17.6,9.93,2.25,3.4,16,17.0,1.0,4.0,7.0,7.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,3.0,,,0.0,0.0,0.0,0.0,0.0
68872,Marcelo Lomba,PAL,275,Goleiro,1,Provável,4.2,7.82,0.19,3.7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
85034,Óscar Romero,INT,285,Meia,4,Nulo,0.0,4.25,0.0,1.54,17,18.0,0.0,0.0,9.0,8.0,1.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,,,0.0,0.0,0.0,1.0,0.0
68952,Marinho,FOR,356,Atacante,5,Nulo,0.0,6.63,0.0,3.02,16,22.0,0.0,13.0,11.0,24.0,5.0,13.0,0.0,0.0,0.0,2.0,2.0,1.0,,,1.0,0.0,0.0,0.0,0.0
68708,Eduardo,CRU,283,Meia,4,Provável,0.0,3.03,-0.2,1.22,29,14.0,0.0,1.0,15.0,22.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0
69138,Pablo,SPT,292,Atacante,5,Nulo,0.0,5.26,0.0,2.43,19,18.0,0.0,7.0,8.0,15.0,2.0,10.0,0.0,0.0,0.0,1.0,1.0,2.0,,,0.0,0.0,0.0,0.0,0.0
68928,Rafael,SAO,276,Goleiro,1,Provável,8.1,10.09,-0.26,4.97,34,6.0,0.0,0.0,1.0,0.0,0.0,0.0,116.0,38.0,11.0,0.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0
69014,Manoel,FLU,266,Zagueiro,3,Nulo,0.0,5.3,0.0,2.46,5,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
68991,Lucas Sasha,FOR,356,Meia,4,Provável,1.4,7.9,-0.04,5.05,26,19.0,0.0,1.0,81.0,47.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,,,0.0,0.0,0.0,1.0,0.0
69140,Allan,BOT,263,Meia,4,Provável,-0.3,3.05,-0.35,1.28,20,11.0,0.0,0.0,23.0,28.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,,,0.0,0.0,0.0,0.0,0.0
68996,Willian José,BAH,265,Atacante,5,Provável,2.5,7.95,0.35,4.93,31,18.0,3.0,2.0,5.0,11.0,13.0,15.0,0.0,0.0,0.0,6.0,3.0,10.0,,,0.0,0.0,1.0,0.0,0.0
69783,Danilo,FLA,262,Zagueiro,3,Nulo,0.0,11.22,0.0,3.61,19,5.0,0.0,0.0,12.0,15.0,2.0,3.0,0.0,0.0,9.0,0.0,2.0,1.0,,,1.0,0.0,0.0,0.0,0.0
69051,Danilo Fernandes,BAH,265,Goleiro,1,Nulo,0.0,3.55,0.0,-1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0
70449,Gabriel,SPT,292,Goleiro,1,Nulo,0.0,6.11,0.0,4.2,21,3.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,37.0,3.0,0.0,2.0,0.0,,,0.0,0.0,0.0,0.0,0.0
70666,Marllon,CEA,354,Zagueiro,3,Nulo,0.0,6.35,0.0,3.31,22,10.0,0.0,0.0,14.0,14.0,0.0,4.0,0.0,0.0,7.0,0.0,3.0,2.0,,,0.0,0.0,0.0,0.0,0.0
70164,Lucas Moura,SAO,276,Meia,4,Contundido,0.0,6.13,0.0,3.52,10,11.0,0.0,1.0,6.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,,,0.0,0.0,0.0,1.0,0.0
70360,Eduardo Sasha,RBB,280,Atacante,5,Provável,1.1,7.56,0.13,3.95,30,34.0,2.0,3.0,10.0,12.0,22.0,14.0,0.0,0.0,0.0,2.0,8.0,6.0,,,1.0,0.0,0.0,0.0,0.0
70944,Bruno Henrique,INT,285,Meia,4,Nulo,0.0,5.42,-0.12,2.41,28,15.0,0.0,0.0,31.0,38.0,3.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,,1.0,0.0,0.0,0.0,0.0
70221,Bruno Uvini,VIT,287,Zagueiro,3,Nulo,0.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
70916,Diogo Barbosa,FOR,356,Lateral,2,Provável,0.0,6.98,-0.53,3.54,15,11.0,0.0,0.0,17.0,7.0,0.0,4.0,0.0,0.0,3.0,0.0,2.0,1.0,,,0.0,0.0,0.0,0.0,0.0
70592,Felipe Anderson,PAL,275,Meia,4,Nulo,0.0,8.05,0.0,4.92,27,16.0,1.0,2.0,51.0,12.0,6.0,10.0,0.0,0.0,0.0,2.0,0.0,3.0,,,0.0,0.0,0.0,0.0,0.0
71123,Thiago Mendes,VAS,267,Meia,4,Nulo,0.0,3.51,0.0,0.45,7,3.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0
70800,Jorge Sampaoli,CAM,282,Técnico,6,Provável,9.87,11.18,0.27,6.06,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,0.0,0.0,0.0,0.0
71571,Fernando Miguel,CEA,354,Goleiro,1,Nulo,0.0,7.02,0.0,6.18,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,3.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
71536,Luiz Gustavo,SAO,276,Meia,4,Provável,2.2,7.59,-0.33,3.29,12,12.0,1.0,0.0,16.0,17.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0
71162,Vina,CEA,354,Meia,4,Nulo,0.0,4.2,-0.12,1.5,15,6.0,1.0,0.0,4.0,8.0,6.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,,,1.0,0.0,0.0,0.0,0.0
71680,Raúl Cáceres,VIT,287,Lateral,2,Provável,7.7,5.18,0.48,3.94,18,5.0,0.0,3.0,12.0,22.0,5.0,3.0,0.0,0.0,6.0,2.0,6.0,2.0,,,0.0,0.0,0.0,1.0,0.0
71684,Gustavo Gómez,PAL,275,Zagueiro,3,Nulo,0.0,9.58,0.0,4.93,25,14.0,0.0,10.0,33.0,33.0,2.0,9.0,0.0,0.0,11.0,1.0,8.0,2.0,,,0.0,0.0,0.0,0.0,0.0
72018,Tiago Volpi,GRE,284,Goleiro,1,Nulo,0.0,6.44,0.0,4.02,29,9.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,39.0,5.0,0.0,2.0,1.0,,,0.0,0.0,0.0,1.0,0.0
72279,Thomazella,MIR,2305,Goleiro,1,Nulo,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
71631,Weverton,PAL,275,Goleiro,1,Nulo,0.0,7.96,0.0,4.36,25,10.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,20.0,9.0,0.0,2.0,0.0,,,0.0,1.0,0.0,0.0,0.0
71709,Cuéllar,GRE,284,Meia,4,Provável,2.9,5.67,0.26,2.84,16,14.0,0.0,0.0,28.0,15.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0
71701,Santiago Arias,BAH,265,Lateral,2,Provável,4.5,6.52,-0.69,3.6,20,19.0,0.0,3.0,25.0,8.0,3.0,5.0,0.0,0.0,5.0,0.0,3.0,0.0,,,0.0,0.0,0.0,2.0,0.0
72493,Alex Telles,BOT,263,Lateral,2,Provável,0.0,9.74,-1.38,5.71,23,11.0,1.0,1.0,9.0,18.0,3.0,8.0,0.0,0.0,13.0,2.0,2.0,4.0,,,0.0,0.0,0.0,0.0,0.0
72359,Luiz Otávio,CEA,354,Zagueiro,3,Contundido,0.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
72294,Everson,CAM,282,Goleiro,1,Provável,5.0,9.37,0.46,4.76,30,7.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,31.0,12.0,0.0,7.0,0.0,,,0.0,0.0,0.0,0.0,0.0
72605,Vitor Hugo,CAM,282,Zagueiro,3,Provável,4.7,7.97,0.4,4.84,16,2.0,1.0,1.0,20.0,9.0,0.0,4.0,0.0,0.0,8.0,0.0,2.0,1.0,,,1.0,0.0,0.0,0.0,0.0
72391,Fernando Diniz,VAS,267,Técnico,6,Provável,0.56,8.94,-0.38,5.07,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,0.0,0.0
72460,Bernard,CAM,282,Meia,4,Provável,1.1,3.38,0.21,1.0,23,8.0,0.0,1.0,15.0,18.0,1.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0
72951,Mercado,INT,285,Zagueiro,3,Provável,9.0,6.76,1.48,3.37,13,8.0,0.0,0.0,13.0,15.0,2.0,3.0,0.0,0.0,2.0,1.0,3.0,1.0,,,0.0,0.0,0.0,0.0,0.0
72801,Wilker Ángel,JUV,286,Zagueiro,3,Contundido,0.0,2.85,0.0,1.51,17,4.0,0.0,2.0,5.0,26.0,4.0,3.0,0.0,0.0,3.0,0.0,5.0,1.0,,,0.0,0.0,0.0,1.0,0.0
72583,Pedro Henrique,CEA,354,Atacante,5,Contundido,0.1,6.96,-0.23,3.94,26,26.0,2.0,12.0,23.0,28.0,8.0,12.0,0.0,0.0,0.0,3.0,7.0,4.0,,,0.0,0.0,0.0,1.0,0.0
