atleta_id,rodada_real,apelido,posicao,rodada_x,preco_num,rodada_y,media_acumulada,media_previa,perfil
71684,20,Gustavo Gómez,Zagueiro,20,11.66,20,3.1682242990654204,3.1682242990654204,Intermediario
71684,20,Gustavo Gómez,Zagueiro,20,11.66,20,3.138888888888889,3.138888888888889,Intermediario
71684,20,Gustavo Gómez,Zagueiro,20,11.66,20,3.110091743119266,3.110091743119266,Intermediario
71684,20,Gustavo Gómez,Zagueiro,20,15.56,20,3.166990291262136,3.166990291262136,Intermediario
71684,20,Gustavo Gómez,Zagueiro,20,15.56,20,3.1365384615384615,3.1365384615384615,Intermediario
71684,20,Gustavo Gómez,Zagueiro,20,15.56,20,3.1580952380952385,3.1580952380952385,Intermediario
71684,20,Gustavo Gómez,Zagueiro,20,15.56,20,3.156603773584906,3.156603773584906,Intermediario
71684,20,Gustavo Gómez,Zagueiro,20,15.56,20,3.1682242990654204,3.1682242990654204,Intermediario
71684,20,Gustavo Gómez,Zagueiro,20,15.56,20,3.138888888888889,3.138888888888889,Intermediario
71684,20,Gustavo Gómez,Zagueiro,20,15.56,20,3.110091743119266,3.110091743119266,Intermediario
71684,20,Gustavo Gómez,Zagueiro,20,9.78,20,3.166990291262136,3.166990291262136,Intermediario
71684,20,Gustavo Gómez,Zagueiro,20,9.78,20,3.1365384615384615,3.1365384615384615,Intermediario
71684,20,Gustavo Gómez,Zagueiro,20,9.78,20,3.1580952380952385,3.1580952380952385,Intermediario
71684,20,Gustavo Gómez,Zagueiro,20,9.78,20,3.156603773584906,3.156603773584906,Intermediario
71684,20,Gustavo Gómez,Zagueiro,20,9.78,20,3.1682242990654204,3.1682242990654204,Intermediario
71684,20,Gustavo Gómez,Zagueiro,20,9.78,20,3.138888888888889,3.138888888888889,Intermediario
71684,20,Gustavo Gómez,Zagueiro,20,9.78,20,3.110091743119266,3.110091743119266,Intermediario
71684,20,Gustavo Gómez,Zagueiro,20,9.02,20,3.166990291262136,3.166990291262136,Intermediario
71684,20,Gustavo Gómez,Zagueiro,20,9.02,20,3.1365384615384615,3.1365384615384615,Intermediario
71684,20,Gustavo Gómez,Zagueiro,20,9.02,20,3.1580952380952385,3.1580952380952385,Intermediario
71684,20,Gustavo Gómez,Zagueiro,20,9.02,20,3.156603773584906,3.156603773584906,Intermediario
71684,20,Gustavo Gómez,Zagueiro,20,9.02,20,3.1682242990654204,3.1682242990654204,Intermediario
71684,20,Gustavo Gómez,Zagueiro,20,9.02,20,3.138888888888889,3.138888888888889,Intermediario
71684,20,Gustavo Gómez,Zagueiro,20,9.02,20,3.110091743119266,3.110091743119266,Intermediario
71684,20,Gustavo Gómez,Zagueiro,20,0.0,20,3.166990291262136,3.166990291262136,Inesperado
71684,20,Gustavo Gómez,Zagueiro,20,0.0,20,3.1365384615384615,3.1365384615384615,Inesperado
71684,20,Gustavo Gómez,Zagueiro,20,0.0,20,3.1580952380952385,3.1580952380952385,Inesperado
71684,20,Gustavo Gómez,Zagueiro,20,0.0,20,3.156603773584906,3.156603773584906,Inesperado
71684,20,Gustavo Gómez,Zagueiro,20,0.0,20,3.1682242990654204,3.1682242990654204,Inesperado
71684,20,Gustavo Gómez,Zagueiro,20,0.0,20,3.138888888888889,3.138888888888889,Inesperado
71684,20,Gustavo Gómez,Zagueiro,20,0.0,20,3.110091743119266,3.110091743119266,Inesperado
87887,20,Balbuena,Zagueiro,20,9.97,20,1.9307692307692308,1.9307692307692308,Inesperado
87887,20,Balbuena,Zagueiro,20,9.97,20,2.185185185185185,2.185185185185185,Inesperado
87887,20,Balbuena,Zagueiro,20,0.0,20,1.9307692307692308,1.9307692307692308,Inesperado
87887,20,Balbuena,Zagueiro,20,0.0,20,2.185185185185185,2.185185185185185,Inesperado
38913,20,Nenê,Meia,20,11.58,20,2.846341463414634,2.846341463414634,Intermediario
38913,20,Nenê,Meia,20,11.58,20,2.933734939759036,2.933734939759036,Intermediario
38913,20,Nenê,Meia,20,11.58,20,2.9119047619047618,2.9119047619047618,Intermediario
38913,20,Nenê,Meia,20,11.58,20,2.8776470588235292,2.8776470588235292,Intermediario
38913,20,Nenê,Meia,20,11.58,20,2.858139534883721,2.858139534883721,Intermediario
38913,20,Nenê,Meia,20,5.81,20,2.846341463414634,2.846341463414634,Inesperado
38913,20,Nenê,Meia,20,5.81,20,2.933734939759036,2.933734939759036,Inesperado
38913,20,Nenê,Meia,20,5.81,20,2.9119047619047618,2.9119047619047618,Inesperado
38913,20,Nenê,Meia,20,5.81,20,2.8776470588235292,2.8776470588235292,Inesperado
38913,20,Nenê,Meia,20,5.81,20,2.858139534883721,2.858139534883721,Inesperado
38913,20,Nenê,Meia,20,12.76,20,2.846341463414634,2.846341463414634,Intermediario
38913,20,Nenê,Meia,20,12.76,20,2.933734939759036,2.933734939759036,Intermediario
38913,20,Nenê,Meia,20,12.76,20,2.9119047619047618,2.9119047619047618,Intermediario
38913,20,Nenê,Meia,20,12.76,20,2.8776470588235292,2.8776470588235292,Intermediario
38913,20,Nenê,Meia,20,12.76,20,2.858139534883721,2.858139534883721,Intermediario
38913,20,Nenê,Meia,20,4.22,20,2.846341463414634,2.846341463414634,Inesperado
38913,20,Nenê,Meia,20,4.22,20,2.933734939759036,2.933734939759036,Inesperado
38913,20,Nenê,Meia,20,4.22,20,2.9119047619047618,2.9119047619047618,Inesperado
38913,20,Nenê,Meia,20,4.22,20,2.8776470588235292,2.8776470588235292,Inesperado
38913,20,Nenê,Meia,20,4.22,20,2.858139534883721,2.858139534883721,Inesperado
38913,20,Nenê,Meia,20,0.0,20,2.846341463414634,2.846341463414634,Inesperado
38913,20,Nenê,Meia,20,0.0,20,2.933734939759036,2.933734939759036,Inesperado
38913,20,Nenê,Meia,20,0.0,20,2.9119047619047618,2.9119047619047618,Inesperado
38913,20,Nenê,Meia,20,0.0,20,2.8776470588235292,2.8776470588235292,Inesperado
38913,20,Nenê,Meia,20,0.0,20,2.858139534883721,2.858139534883721,Inesperado
68899,20,Philippe Coutinho,Meia,20,7.23,20,2.757142857142857,2.757142857142857,Inesperado
68899,20,Philippe Coutinho,Meia,20,7.23,20,2.6933333333333334,2.6933333333333334,Inesperado
68899,20,Philippe Coutinho,Meia,20,0.0,20,2.757142857142857,2.757142857142857,Inesperado
68899,20,Philippe Coutinho,Meia,20,0.0,20,2.6933333333333334,2.6933333333333334,Inesperado
70592,20,Felipe Anderson,Meia,20,9.1,20,3.246666666666667,3.246666666666667,Intermediario
70592,20,Felipe Anderson,Meia,20,9.1,20,3.30625,3.30625,Intermediario
70592,20,Felipe Anderson,Meia,20,0.0,20,3.246666666666667,3.246666666666667,Inesperado
70592,20,Felipe Anderson,Meia,20,0.0,20,3.30625,3.30625,Inesperado
90309,20,David,Atacante,20,3.39,20,1.6052173913043477,1.6052173913043477,Inesperado
90309,20,David,Atacante,20,3.39,20,1.5913793103448275,1.5913793103448275,Inesperado
90309,20,David,Atacante,20,3.39,20,1.5931623931623933,1.5931623931623933,Inesperado
90309,20,David,Atacante,20,3.39,20,1.6203389830508474,1.6203389830508474,Inesperado
90309,20,David,Atacante,20,3.39,20,1.60672268907563,1.60672268907563,Inesperado
90309,20,David,Atacante,20,3.39,20,1.5933333333333333,1.5933333333333333,Inesperado
90309,20,David,Atacante,20,3.39,20,1.5768595041322315,1.5768595041322315,Inesperado
90309,20,David,Atacante,20,4.95,20,1.6052173913043477,1.6052173913043477,Inesperado
90309,20,David,Atacante,20,4.95,20,1.5913793103448275,1.5913793103448275,Inesperado
90309,20,David,Atacante,20,4.95,20,1.5931623931623933,1.5931623931623933,Inesperado
90309,20,David,Atacante,20,4.95,20,1.6203389830508474,1.6203389830508474,Inesperado
90309,20,David,Atacante,20,4.95,20,1.60672268907563,1.60672268907563,Inesperado
90309,20,David,Atacante,20,4.95,20,1.5933333333333333,1.5933333333333333,Inesperado
90309,20,David,Atacante,20,4.95,20,1.5768595041322315,1.5768595041322315,Inesperado
90309,20,David,Atacante,20,4.92,20,1.6052173913043477,1.6052173913043477,Inesperado
90309,20,David,Atacante,20,4.92,20,1.5913793103448275,1.5913793103448275,Inesperado
90309,20,David,Atacante,20,4.92,20,1.5931623931623933,1.5931623931623933,Inesperado
90309,20,David,Atacante,20,4.92,20,1.6203389830508474,1.6203389830508474,Inesperado
90309,20,David,Atacante,20,4.92,20,1.60672268907563,1.60672268907563,Inesperado
90309,20,David,Atacante,20,4.92,20,1.5933333333333333,1.5933333333333333,Inesperado
90309,20,David,Atacante,20,4.92,20,1.5768595041322315,1.5768595041322315,Inesperado
90309,20,David,Atacante,20,5.19,20,1.6052173913043477,1.6052173913043477,Inesperado
90309,20,David,Atacante,20,5.19,20,1.5913793103448275,1.5913793103448275,Inesperado
90309,20,David,Atacante,20,5.19,20,1.5931623931623933,1.5931623931623933,Inesperado
90309,20,David,Atacante,20,5.19,20,1.6203389830508474,1.6203389830508474,Inesperado
90309,20,David,Atacante,20,5.19,20,1.60672268907563,1.60672268907563,Inesperado
90309,20,David,Atacante,20,5.19,20,1.5933333333333333,1.5933333333333333,Inesperado
90309,20,David,Atacante,20,5.19,20,1.5768595041322315,1.5768595041322315,Inesperado
90309,20,David,Atacante,20,4.11,20,1.6052173913043477,1.6052173913043477,Inesperado
90309,20,David,Atacante,20,4.11,20,1.5913793103448275,1.5913793103448275,Inesperado
90309,20,David,Atacante,20,4.11,20,1.5931623931623933,1.5931623931623933,Inesperado
90309,20,David,Atacante,20,4.11,20,1.6203389830508474,1.6203389830508474,Inesperado
90309,20,David,Atacante,20,4.11,20,1.60672268907563,1.60672268907563,Inesperado
90309,20,David,Atacante,20,4.11,20,1.5933333333333333,1.5933333333333333,Inesperado
90309,20,David,Atacante,20,4.11,20,1.5768595041322315,1.5768595041322315,Inesperado
90309,20,David,Atacante,20,7.35,20,1.6052173913043477,1.6052173913043477,Inesperado
90309,20,David,Atacante,20,7.35,20,1.5913793103448275,1.5913793103448275,Inesperado
90309,20,David,Atacante,20,7.35,20,1.5931623931623933,1.5931623931623933,Inesperado
90309,20,David,Atacante,20,7.35,20,1.6203389830508474,1.6203389830508474,Inesperado
90309,20,David,Atacante,20,7.35,20,1.60672268907563,1.60672268907563,Inesperado
90309,20,David,Atacante,20,7.35,20,1.5933333333333333,1.5933333333333333,Inesperado
90309,20,David,Atacante,20,7.35,20,1.5768595041322315,1.5768595041322315,Inesperado
90309,20,David,Atacante,20,0.0,20,1.6052173913043477,1.6052173913043477,Inesperado
90309,20,David,Atacante,20,0.0,20,1.5913793103448275,1.5913793103448275,Inesperado
90309,20,David,Atacante,20,0.0,20,1.5931623931623933,1.5931623931623933,Inesperado
90309,20,David,Atacante,20,0.0,20,1.6203389830508474,1.6203389830508474,Inesperado
90309,20,David,Atacante,20,0.0,20,1.60672268907563,1.60672268907563,Inesperado
90309,20,David,Atacante,20,0.0,20,1.5933333333333333,1.5933333333333333,Inesperado
90309,20,David,Atacante,20,0.0,20,1.5768595041322315,1.5768595041322315,Inesperado
92696,20,Renato Kayzer,Atacante,20,2.28,20,2.065432098765432,2.065432098765432,Inesperado
92696,20,Renato Kayzer,Atacante,20,2.28,20,2.0402439024390246,2.0402439024390246,Inesperado
92696,20,Renato Kayzer,Atacante,20,2.28,20,2.201204819277108,2.201204819277108,Inesperado
92696,20,Renato Kayzer,Atacante,20,2.28,20,2.175,2.175,Inesperado
92696,20,Renato Kayzer,Atacante,20,2.28,20,2.264705882352941,2.264705882352941,Inesperado
92696,20,Renato Kayzer,Atacante,20,9.11,20,2.065432098765432,2.065432098765432,Inesperado
92696,20,Renato Kayzer,Atacante,20,9.11,20,2.0402439024390246,2.0402439024390246,Inesperado
92696,20,Renato Kayzer,Atacante,20,9.11,20,2.201204819277108,2.201204819277108,Inesperado
92696,20,Renato Kayzer,Atacante,20,9.11,20,2.175,2.175,Inesperado
92696,20,Renato Kayzer,Atacante,20,9.11,20,2.264705882352941,2.264705882352941,Inesperado
92696,20,Renato Kayzer,Atacante,20,5.0,20,2.065432098765432,2.065432098765432,Inesperado
92696,20,Renato Kayzer,Atacante,20,5.0,20,2.0402439024390246,2.0402439024390246,Inesperado
92696,20,Renato Kayzer,Atacante,20,5.0,20,2.201204819277108,2.201204819277108,Inesperado
92696,20,Renato Kayzer,Atacante,20,5.0,20,2.175,2.175,Inesperado
92696,20,Renato Kayzer,Atacante,20,5.0,20,2.264705882352941,2.264705882352941,Inesperado
92696,20,Renato Kayzer,Atacante,20,6.42,20,2.065432098765432,2.065432098765432,Inesperado
92696,20,Renato Kayzer,Atacante,20,6.42,20,2.0402439024390246,2.0402439024390246,Inesperado
92696,20,Renato Kayzer,Atacante,20,6.42,20,2.201204819277108,2.201204819277108,Inesperado
92696,20,Renato Kayzer,Atacante,20,6.42,20,2.175,2.175,Inesperado
92696,20,Renato Kayzer,Atacante,20,6.42,20,2.264705882352941,2.264705882352941,Inesperado
92696,20,Renato Kayzer,Atacante,20,0.0,20,2.065432098765432,2.065432098765432,Inesperado
92696,20,Renato Kayzer,Atacante,20,0.0,20,2.0402439024390246,2.0402439024390246,Inesperado
92696,20,Renato Kayzer,Atacante,20,0.0,20,2.201204819277108,2.201204819277108,Inesperado
92696,20,Renato Kayzer,Atacante,20,0.0,20,2.175,2.175,Inesperado
92696,20,Renato Kayzer,Atacante,20,0.0,20,2.264705882352941,2.264705882352941,Inesperado
94583,20,Pedro,Atacante,20,15.8,20,4.921848739495799,4.921848739495799,Medalhao
94583,20,Pedro,Atacante,20,15.8,20,4.924166666666666,4.924166666666666,Medalhao
94583,20,Pedro,Atacante,20,15.8,20,4.909090909090909,4.909090909090909,Medalhao
94583,20,Pedro,Atacante,20,15.8,20,4.868852459016393,4.868852459016393,Medalhao
94583,20,Pedro,Atacante,20,15.8,20,4.833333333333333,4.833333333333333,Medalhao
94583,20,Pedro,Atacante,20,15.8,20,4.883870967741935,4.883870967741935,Medalhao
94583,20,Pedro,Atacante,20,5.79,20,4.921848739495799,4.921848739495799,Inesperado
94583,20,Pedro,Atacante,20,5.79,20,4.924166666666666,4.924166666666666,Inesperado
94583,20,Pedro,Atacante,20,5.79,20,4.909090909090909,4.909090909090909,Inesperado
94583,20,Pedro,Atacante,20,5.79,20,4.868852459016393,4.868852459016393,Inesperado
94583,20,Pedro,Atacante,20,5.79,20,4.833333333333333,4.833333333333333,Inesperado
94583,20,Pedro,Atacante,20,5.79,20,4.883870967741935,4.883870967741935,Inesperado
94583,20,Pedro,Atacante,20,11.78,20,4.921848739495799,4.921848739495799,Intermediario
94583,20,Pedro,Atacante,20,11.78,20,4.924166666666666,4.924166666666666,Intermediario
94583,20,Pedro,Atacante,20,11.78,20,4.909090909090909,4.909090909090909,Intermediario
94583,20,Pedro,Atacante,20,11.78,20,4.868852459016393,4.868852459016393,Intermediario
94583,20,Pedro,Atacante,20,11.78,20,4.833333333333333,4.833333333333333,Intermediario
94583,20,Pedro,Atacante,20,11.78,20,4.883870967741935,4.883870967741935,Intermediario
94583,20,Pedro,Atacante,20,11.42,20,4.921848739495799,4.921848739495799,Intermediario
94583,20,Pedro,Atacante,20,11.42,20,4.924166666666666,4.924166666666666,Intermediario
94583,20,Pedro,Atacante,20,11.42,20,4.909090909090909,4.909090909090909,Intermediario
94583,20,Pedro,Atacante,20,11.42,20,4.868852459016393,4.868852459016393,Intermediario
94583,20,Pedro,Atacante,20,11.42,20,4.833333333333333,4.833333333333333,Intermediario
94583,20,Pedro,Atacante,20,11.42,20,4.883870967741935,4.883870967741935,Intermediario
94583,20,Pedro,Atacante,20,14.35,20,4.921848739495799,4.921848739495799,Medalhao
94583,20,Pedro,Atacante,20,14.35,20,4.924166666666666,4.924166666666666,Medalhao
94583,20,Pedro,Atacante,20,14.35,20,4.909090909090909,4.909090909090909,Medalhao
94583,20,Pedro,Atacante,20,14.35,20,4.868852459016393,4.868852459016393,Medalhao
94583,20,Pedro,Atacante,20,14.35,20,4.833333333333333,4.833333333333333,Medalhao
94583,20,Pedro,Atacante,20,14.35,20,4.883870967741935,4.883870967741935,Medalhao
94583,20,Pedro,Atacante,20,0.0,20,4.921848739495799,4.921848739495799,Inesperado
94583,20,Pedro,Atacante,20,0.0,20,4.924166666666666,4.924166666666666,Inesperado
94583,20,Pedro,Atacante,20,0.0,20,4.909090909090909,4.909090909090909,Inesperado
94583,20,Pedro,Atacante,20,0.0,20,4.868852459016393,4.868852459016393,Inesperado
94583,20,Pedro,Atacante,20,0.0,20,4.833333333333333,4.833333333333333,Inesperado
94583,20,Pedro,Atacante,20,0.0,20,4.883870967741935,4.883870967741935,Inesperado
72391,20,Fernando Diniz,Técnico,20,9.72,20,3.7230208333333334,3.7230208333333334,Intermediario
72391,20,Fernando Diniz,Técnico,20,9.72,20,3.72979381443299,3.72979381443299,Intermediario
72391,20,Fernando Diniz,Técnico,20,9.72,20,3.719591836734694,3.719591836734694,Intermediario
72391,20,Fernando Diniz,Técnico,20,9.72,20,3.746868686868687,3.746868686868687,Intermediario
72391,20,Fernando Diniz,Técnico,20,9.89,20,3.7230208333333334,3.7230208333333334,Intermediario
72391,20,Fernando Diniz,Técnico,20,9.89,20,3.72979381443299,3.72979381443299,Intermediario
72391,20,Fernando Diniz,Técnico,20,9.89,20,3.719591836734694,3.719591836734694,Intermediario
72391,20,Fernando Diniz,Técnico,20,9.89,20,3.746868686868687,3.746868686868687,Intermediario
72391,20,Fernando Diniz,Técnico,20,14.47,20,3.7230208333333334,3.7230208333333334,Intermediario
72391,20,Fernando Diniz,Técnico,20,14.47,20,3.72979381443299,3.72979381443299,Intermediario
72391,20,Fernando Diniz,Técnico,20,14.47,20,3.719591836734694,3.719591836734694,Intermediario
72391,20,Fernando Diniz,Técnico,20,14.47,20,3.746868686868687,3.746868686868687,Intermediario
72391,20,Fernando Diniz,Técnico,20,0.0,20,3.7230208333333334,3.7230208333333334,Inesperado
72391,20,Fernando Diniz,Técnico,20,0.0,20,3.72979381443299,3.72979381443299,Inesperado
72391,20,Fernando Diniz,Técnico,20,0.0,20,3.719591836734694,3.719591836734694,Inesperado
72391,20,Fernando Diniz,Técnico,20,0.0,20,3.746868686868687,3.746868686868687,Inesperado
51413,21,Walter,Goleiro,21,8.82,21,2.77265625,2.77265625,Intermediario
51413,21,Walter,Goleiro,21,8.82,21,2.789922480620155,2.789922480620155,Intermediario
51413,21,Walter,Goleiro,21,8.82,21,2.7684615384615383,2.7684615384615383,Intermediario
51413,21,Walter,Goleiro,21,8.82,21,2.747328244274809,2.747328244274809,Intermediario
51413,21,Walter,Goleiro,21,8.82,21,2.7583333333333333,2.7583333333333333,Intermediario
51413,21,Walter,Goleiro,21,8.82,21,2.7375939849624062,2.7375939849624062,Intermediario
51413,21,Walter,Goleiro,21,8.82,21,2.724626865671642,2.724626865671642,Intermediario
51413,21,Walter,Goleiro,21,8.01,21,2.77265625,2.77265625,Intermediario
51413,21,Walter,Goleiro,21,8.01,21,2.789922480620155,2.789922480620155,Intermediario
51413,21,Walter,Goleiro,21,8.01,21,2.7684615384615383,2.7684615384615383,Intermediario
51413,21,Walter,Goleiro,21,8.01,21,2.747328244274809,2.747328244274809,Intermediario
51413,21,Walter,Goleiro,21,8.01,21,2.7583333333333333,2.7583333333333333,Intermediario
51413,21,Walter,Goleiro,21,8.01,21,2.7375939849624062,2.7375939849624062,Intermediario
51413,21,Walter,Goleiro,21,8.01,21,2.724626865671642,2.724626865671642,Intermediario
51413,21,Walter,Goleiro,21,8.21,21,2.77265625,2.77265625,Intermediario
51413,21,Walter,Goleiro,21,8.21,21,2.789922480620155,2.789922480620155,Intermediario
51413,21,Walter,Goleiro,21,8.21,21,2.7684615384615383,2.7684615384615383,Intermediario
51413,21,Walter,Goleiro,21,8.21,21,2.747328244274809,2.747328244274809,Intermediario
51413,21,Walter,Goleiro,21,8.21,21,2.7583333333333333,2.7583333333333333,Intermediario
51413,21,Walter,Goleiro,21,8.21,21,2.7375939849624062,2.7375939849624062,Intermediario
51413,21,Walter,Goleiro,21,8.21,21,2.724626865671642,2.724626865671642,Intermediario
51413,21,Walter,Goleiro,21,12.26,21,2.77265625,2.77265625,Intermediario
51413,21,Walter,Goleiro,21,12.26,21,2.789922480620155,2.789922480620155,Intermediario
51413,21,Walter,Goleiro,21,12.26,21,2.7684615384615383,2.7684615384615383,Intermediario
51413,21,Walter,Goleiro,21,12.26,21,2.747328244274809,2.747328244274809,Intermediario
51413,21,Walter,Goleiro,21,12.26,21,2.7583333333333333,2.7583333333333333,Intermediario
51413,21,Walter,Goleiro,21,12.26,21,2.7375939849624062,2.7375939849624062,Intermediario
51413,21,Walter,Goleiro,21,12.26,21,2.724626865671642,2.724626865671642,Intermediario
51413,21,Walter,Goleiro,21,5.77,21,2.77265625,2.77265625,Inesperado
51413,21,Walter,Goleiro,21,5.77,21,2.789922480620155,2.789922480620155,Inesperado
51413,21,Walter,Goleiro,21,5.77,21,2.7684615384615383,2.7684615384615383,Inesperado
51413,21,Walter,Goleiro,21,5.77,21,2.747328244274809,2.747328244274809,Inesperado
51413,21,Walter,Goleiro,21,5.77,21,2.7583333333333333,2.7583333333333333,Inesperado
51413,21,Walter,Goleiro,21,5.77,21,2.7375939849624062,2.7375939849624062,Inesperado
51413,21,Walter,Goleiro,21,5.77,21,2.724626865671642,2.724626865671642,Inesperado
51413,21,Walter,Goleiro,21,5.0,21,2.77265625,2.77265625,Inesperado
51413,21,Walter,Goleiro,21,5.0,21,2.789922480620155,2.789922480620155,Inesperado
51413,21,Walter,Goleiro,21,5.0,21,2.7684615384615383,2.7684615384615383,Inesperado
51413,21,Walter,Goleiro,21,5.0,21,2.747328244274809,2.747328244274809,Inesperado
51413,21,Walter,Goleiro,21,5.0,21,2.7583333333333333,2.7583333333333333,Inesperado
51413,21,Walter,Goleiro,21,5.0,21,2.7375939849624062,2.7375939849624062,Inesperado
51413,21,Walter,Goleiro,21,5.0,21,2.724626865671642,2.724626865671642,Inesperado
51413,21,Walter,Goleiro,21,0.0,21,2.77265625,2.77265625,Inesperado
51413,21,Walter,Goleiro,21,0.0,21,2.789922480620155,2.789922480620155,Inesperado
51413,21,Walter,Goleiro,21,0.0,21,2.7684615384615383,2.7684615384615383,Inesperado
51413,21,Walter,Goleiro,21,0.0,21,2.747328244274809,2.747328244274809,Inesperado
51413,21,Walter,Goleiro,21,0.0,21,2.7583333333333333,2.7583333333333333,Inesperado
51413,21,Walter,Goleiro,21,0.0,21,2.7375939849624062,2.7375939849624062,Inesperado
51413,21,Walter,Goleiro,21,0.0,21,2.724626865671642,2.724626865671642,Inesperado
104758,21,Enzo Díaz,Lateral,21,0.0,21,5.288235294117648,5.288235294117648,Inesperado
107093,21,Luciano Juba,Lateral,21,3.14,21,3.5254545454545454,3.5254545454545454,Inesperado
107093,21,Luciano Juba,Lateral,21,3.14,21,3.4625,3.4625,Inesperado
107093,21,Luciano Juba,Lateral,21,3.14,21,3.4017543859649124,3.4017543859649124,Inesperado
107093,21,Luciano Juba,Lateral,21,5.6,21,3.5254545454545454,3.5254545454545454,Inesperado
107093,21,Luciano Juba,Lateral,21,5.6,21,3.4625,3.4625,Inesperado
107093,21,Luciano Juba,Lateral,21,5.6,21,3.4017543859649124,3.4017543859649124,Inesperado
107093,21,Luciano Juba,Lateral,21,0.0,21,3.5254545454545454,3.5254545454545454,Inesperado
107093,21,Luciano Juba,Lateral,21,0.0,21,3.4625,3.4625,Inesperado
107093,21,Luciano Juba,Lateral,21,0.0,21,3.4017543859649124,3.4017543859649124,Inesperado
71684,21,Gustavo Gómez,Zagueiro,21,9.66,21,3.1536363636363633,3.1536363636363633,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,9.66,21,3.1630630630630634,3.1630630630630634,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,9.66,21,3.2125,3.2125,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,9.66,21,3.184070796460177,3.184070796460177,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,9.66,21,3.181578947368421,3.181578947368421,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,9.66,21,3.2,3.2,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,9.66,21,3.1844827586206894,3.1844827586206894,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,13.18,21,3.1536363636363633,3.1536363636363633,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,13.18,21,3.1630630630630634,3.1630630630630634,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,13.18,21,3.2125,3.2125,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,13.18,21,3.184070796460177,3.184070796460177,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,13.18,21,3.181578947368421,3.181578947368421,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,13.18,21,3.2,3.2,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,13.18,21,3.1844827586206894,3.1844827586206894,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,11.66,21,3.1536363636363633,3.1536363636363633,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,11.66,21,3.1630630630630634,3.1630630630630634,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,11.66,21,3.2125,3.2125,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,11.66,21,3.184070796460177,3.184070796460177,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,11.66,21,3.181578947368421,3.181578947368421,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,11.66,21,3.2,3.2,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,11.66,21,3.1844827586206894,3.1844827586206894,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,15.28,21,3.1536363636363633,3.1536363636363633,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,15.28,21,3.1630630630630634,3.1630630630630634,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,15.28,21,3.2125,3.2125,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,15.28,21,3.184070796460177,3.184070796460177,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,15.28,21,3.181578947368421,3.181578947368421,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,15.28,21,3.2,3.2,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,15.28,21,3.1844827586206894,3.1844827586206894,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,9.36,21,3.1536363636363633,3.1536363636363633,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,9.36,21,3.1630630630630634,3.1630630630630634,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,9.36,21,3.2125,3.2125,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,9.36,21,3.184070796460177,3.184070796460177,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,9.36,21,3.181578947368421,3.181578947368421,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,9.36,21,3.2,3.2,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,9.36,21,3.1844827586206894,3.1844827586206894,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,8.88,21,3.1536363636363633,3.1536363636363633,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,8.88,21,3.1630630630630634,3.1630630630630634,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,8.88,21,3.2125,3.2125,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,8.88,21,3.184070796460177,3.184070796460177,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,8.88,21,3.181578947368421,3.181578947368421,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,8.88,21,3.2,3.2,Intermediario
71684,21,Gustavo Gómez,Zagueiro,21,8.88,21,3.1844827586206894,3.1844827586206894,Intermediario
