ano,rodada,clube_id,probabilidade_sg
2025,32,280,0.2
2025,32,264,0.3
2025,32,287,0.3
2025,32,285,0.2
2025,32,292,0.4
2025,32,286,0.2
2025,32,263,0.2
2025,32,267,0.3
2025,32,282,0.4
2025,32,265,0.1
2025,32,284,0.5
2025,32,283,0.4
2025,32,276,0.5
2025,32,262,0.3
2025,32,266,0.6
2025,32,2305,0.3
2025,32,354,0.3
2025,32,356,0.2
2025,32,275,0.4
2025,32,277,0.1
2025,33,292,0.6
2025,33,282,0.2
2025,33,267,0.5
2025,33,286,0.3
2025,33,285,0.5
2025,33,265,0.1
2025,33,276,0.3
2025,33,280,0.1
2025,33,264,0.5
2025,33,354,0.1
2025,33,283,0.5
2025,33,266,0.2
2025,33,287,0.6
2025,33,263,0.4
2025,33,262,0.4
2025,33,277,0.1
2025,33,2305,0.4
2025,33,275,0.2
2025,33,356,0.6
2025,33,284,0.2
2025,34,263,0.5
2025,34,292,0.1
2025,34,266,0.7
2025,34,262,0.1
2025,34,277,0.4
2025,34,2305,0.2
2025,34,284,0.3
2025,34,267,0.4
2025,34,286,0.4
2025,34,283,0.5
2025,34,265,0.4
2025,34,356,0.0
2025,34,264,0.6
2025,34,276,0.3
2025,34,354,0.4
2025,34,285,0.1
2025,34,280,0.2
2025,34,287,0.2
2025,34,282,0.5
2025,34,275,0.2
2025,35,263,0.4
2025,35,284,0.1
2025,35,262,0.3
2025,35,280,0.2
2025,35,275,0.6
2025,35,266,0.3
2025,35,276,0.3
2025,35,286,0.4
2025,35,265,0.6
2025,35,267,0.2
2025,35,292,0.1
2025,35,287,0.2
2025,35,283,0.3
2025,35,264,0.2
2025,35,2305,0.4
2025,35,354,0.3
2025,35,285,0.5
2025,35,277,0.1
2025,35,356,0.6
2025,35,282,0.3
2025,36,282,0.5
2025,36,262,0.3
2025,36,284,0.2
2025,36,275,0.3
2025,36,280,0.3
2025,36,356,0.1
2025,36,266,0.6
2025,36,276,0.2
2025,36,286,0.3
2025,36,265,0.1
2025,36,267,0.4
2025,36,285,0.1
2025,36,277,0.3
2025,36,292,0.1
2025,36,287,0.6
2025,36,2305,0.2
2025,36,354,0.4
2025,36,283,0.4
2025,36,264,0.7
2025,36,263,0.4
2025,37,280,0.6
2025,37,282,0.3
2025,37,275,0.5
2025,37,287,0.3
2025,37,267,0.4
2025,37,2305,0.1
2025,37,284,0.6
2025,37,266,0.3
2025,37,356,0.3
2025,37,264,0.3
2025,37,286,0.3
2025,37,277,0.1
2025,37,276,0.3
2025,37,285,0.1
2025,37,265,0.6
2025,37,292,0.0
2025,37,262,0.6
2025,37,354,0.2
2025,37,283,0.6
2025,37,263,0.4
2025,38,2305,0.4
2025,38,262,0.2
2025,38,266,0.6
2025,38,265,0.0
2025,38,263,0.2
2025,38,356,0.2
2025,38,264,0.3
2025,38,286,0.2
2025,38,277,0.2
2025,38,283,0.3
2025,38,282,0.5
2025,38,267,0.3
2025,38,285,0.5
2025,38,280,0.2
2025,38,287,0.6
2025,38,276,0.3
2025,38,354,0.1
2025,38,275,0.3
2025,38,292,0.3
2025,38,284,0.1
