ano,rodada,atleta_id,apelido,posicao,medalhas_acumuladas,percentual_top5
2025,19,68996,Willian José,Atacante,1,0.0714
2025,19,69138,Pablo,Atacante,0,0.0
2025,19,70164,Lucas Moura,Meia,0,0.0
2025,19,70449,Gabriel,Goleiro,1,0.1667
2025,19,70592,Felipe Anderson,Meia,0,0.0
2025,19,70666,Marllon,Zagueiro,2,0.1333
2025,19,70696,Fábio Carille,Tecnico,3,0.25
2025,19,70944,Bruno Henrique,Meia,1,0.0714
2025,19,71631,Weverton,Goleiro,7,0.4118
2025,19,71684,Gustavo Gómez,Zagueiro,0,0.0
2025,19,72018,Tiago Volpi,Goleiro,3,0.1765
2025,19,72294,Everson,Goleiro,5,0.3125
2025,19,72391,Fernando Diniz,Tecnico,2,0.1667
2025,19,72460,Bernard,Meia,0,0.0
2025,19,72493,Alex Telles,Lateral,1,0.0667
2025,19,73515,Gabriel,Meia,1,0.0667
2025,19,74187,Rincón,Meia,0,0.0
2025,19,77738,Romarinho,Atacante,0,0.0
2025,19,77777,João Schmidt,Meia,0,0.0
2025,19,78248,Gustavo Henrique,Zagueiro,1,0.1667
2025,19,78445,Renê,Lateral,2,0.1818
2025,19,78479,Cleber Xavier,Tecnico,4,0.2857
2025,19,78605,Gabriel,Meia,1,0.0588
2025,19,78850,Reinaldo,Lateral,5,0.3125
2025,19,78851,Richard,Goleiro,0,0.0
2025,19,78855,Thiago Santos,Zagueiro,1,0.1667
2025,19,79266,Bruno Ferreira,Goleiro,1,0.1
2025,19,79437,Roger Machado,Tecnico,4,0.2105
2025,19,79631,Cano,Atacante,0,0.0
2025,19,79701,Lucas Silva,Meia,1,0.0556
2025,19,80129,Jadson,Meia,1,0.0625
2025,19,80196,Yago Pikachu,Meia,1,0.0714
2025,19,80287,Luciano,Atacante,2,0.125
2025,19,80313,Gilberto,Lateral,1,0.0714
2025,19,80583,Lucas Lima,Meia,1,0.0667
2025,19,81121,Lucas Mugni,Meia,2,0.1429
2025,19,81150,Mayke,Lateral,0,0.0
2025,19,82455,Zé Rafael,Meia,0,0.0
2025,19,82627,Luiz Araújo,Atacante,2,0.125
2025,19,82628,Tinga,Lateral,1,0.1111
2025,19,82639,Marcelo Hermes,Lateral,0,0.0
2025,19,82775,Lucas Ramon,Lateral,3,0.2
2025,19,83048,Rafael Thyere,Zagueiro,0,0.0
2025,19,83251,Alan Benítez,Lateral,0,0.0
2025,19,83257,Gabriel,Atacante,2,0.1333
2025,19,83528,Léo Pereira,Zagueiro,2,0.1176
2025,19,84042,Tiquinho Soares,Atacante,0,0.0
2025,19,84094,Ruan Carneiro,Goleiro,0,0.0
2025,19,84428,Fernando Sobral,Meia,0,0.0
2025,19,84558,Lucas Romero,Meia,1,0.0556
2025,19,84674,Lucas Evangelista,Meia,1,0.0769
2025,19,84816,Varela,Lateral,1,0.0769
2025,19,85083,Vinicius Silvestre,Goleiro,0,0.0
2025,19,85403,Danielzinho,Meia,0,0.0
2025,19,85856,Ricardo Ryller,Meia,0,0.0
2025,19,85930,Aylon,Atacante,1,0.0909
2025,19,86410,Victor Luis,Lateral,0,0.0
2025,19,86485,Keno,Atacante,0,0.0
2025,19,86536,Richardson,Meia,0,0.0
2025,19,86686,Tchê Tchê,Meia,0,0.0
2025,19,86766,Matheus Rossetto,Meia,0,0.0
2025,19,86820,Reginaldo,Lateral,1,0.1
2025,19,87008,Léo Jardim,Goleiro,1,0.0667
2025,19,87225,Pedro Henrique,Zagueiro,4,0.2353
2025,19,87228,Guilherme Arana,Lateral,0,0.0
2025,19,87742,Neto Moura,Meia,0,0.0
2025,19,87747,Yago Felipe,Meia,0,0.0
2025,19,87863,Arrascaeta,Meia,10,0.625
2025,19,87887,Balbuena,Zagueiro,0,0.0
2025,19,87999,Gustavo Scarpa,Meia,1,0.0588
2025,19,88087,Ramon Menezes,Zagueiro,0,0.0
2025,19,88312,Junior Alonso,Zagueiro,2,0.1176
2025,19,88323,Ángel Romero,Atacante,1,0.0556
2025,19,88963,Leonardo Jardim,Tecnico,11,0.5789
2025,19,89275,William,Lateral,3,0.2143
2025,19,89368,Braithwaite,Atacante,2,0.1429
2025,19,89637,Thiago Maia,Meia,1,0.0667
2025,19,89846,Cristaldo,Meia,0,0.0
2025,19,89883,Dodi,Meia,1,0.0714
2025,19,90285,Bruno Henrique,Atacante,0,0.0
2025,19,90309,David,Atacante,1,0.2
2025,19,90370,Matheus Pereira,Meia,0,0.0
2025,19,90588,Caíque,Meia,0,0.0
2025,19,90608,Chico da Costa,Atacante,0,0.0
2025,19,90768,Fabrício Bruno,Zagueiro,3,0.1667
2025,19,90917,Carlos Eduardo,Atacante,0,0.0
2025,19,90943,Zé Marcos,Zagueiro,0,0.0
2025,19,91101,Ronaldo,Goleiro,1,0.1429
2025,19,91607,Rony,Atacante,1,0.0625
2025,19,91639,Igor Cariús,Lateral,0,0.0
2025,19,91706,Marlon,Lateral,0,0.0
2025,19,91772,David Duarte,Zagueiro,0,0.0
2025,19,92087,Lyanco,Zagueiro,2,0.1667
2025,19,92171,Arthur Cabral,Atacante,0,0.0
2025,19,92182,Juninho,Zagueiro,0,0.0
2025,19,92440,André Ramalho,Zagueiro,1,0.0769
2025,19,92696,Renato Kayzer,Atacante,2,0.1667
2025,19,92702,Daniel Paulista,Tecnico,1,0.1111
2025,19,92708,Deyverson,Atacante,0,0.0
2025,19,92854,Borré,Atacante,1,0.0714
2025,19,93236,Rafael Ramos,Lateral,0,0.0
2025,19,93411,Cantalapiedra,Atacante,0,0.0
2025,19,93478,Wanderson,Atacante,0,0.0
2025,19,93716,Paulo Henrique,Lateral,4,0.3077
2025,19,93882,Cleiton,Goleiro,5,0.3125
2025,19,93886,Matheusinho,Meia,0,0.0
2025,19,93988,Breno Lopes,Atacante,1,0.0909
2025,19,94207,Guilherme,Atacante,2,0.1538
2025,19,94444,Matheus Babi,Atacante,0,0.0
2025,19,94583,Pedro,Atacante,2,0.1667
2025,19,95127,Nicolas,Lateral,0,0.0
2025,19,95131,Gabriel Taliari,Atacante,1,0.0667
2025,19,95354,Giraldo,Meia,0,0.0
2025,19,95357,Rivera,Meia,0,0.0
2025,19,95556,Raniele,Meia,0,0.0
2025,19,95799,Artur,Atacante,2,0.1429
2025,19,96340,Lima,Meia,0,0.0
2025,19,96342,Charles,Meia,0,0.0
2025,19,96353,Joaquín Correa,Atacante,0,0.0
2025,19,96610,Matheus Pereira,Meia,4,0.2353
2025,19,96652,Allan,Meia,0,0.0
2025,19,96870,Emerson Royal,Lateral,0,0.0
2025,19,97145,Villasanti,Meia,1,0.0714
2025,19,97321,Alesson,Atacante,0,0.0
2025,19,97341,Rogério Ceni,Tecnico,6,0.3158
2025,19,97460,João Victor,Zagueiro,0,0.0
2025,19,97468,Marçal,Lateral,0,0.0
2025,19,97867,Léo Ortiz,Zagueiro,6,0.3529
2025,19,97899,Matheus Bahia,Lateral,3,0.25
2025,19,98225,Pedro Raul,Atacante,1,0.0667
2025,19,98384,Negueba,Atacante,1,0.0769
2025,19,98517,Jean Lucas,Meia,3,0.2
2025,19,98619,Kuscevic,Zagueiro,2,0.1333
2025,19,98672,Savarino,Meia,1,0.0833
2025,19,98720,Angileri,Lateral,0,0.0
2025,19,98873,Samuel Lino,Atacante,0,0.0
2025,19,98909,Cuello,Atacante,0,0.0
2025,19,99032,Lourenço,Meia,0,0.0
2025,19,99119,Lucas Braga,Atacante,0,0.0
2025,19,99198,Vegetti,Atacante,4,0.2667
2025,19,99213,Puma Rodríguez,Lateral,1,0.1429
2025,19,99248,Bareiro,Atacante,0,0.0
2025,19,99552,Rossi,Goleiro,6,0.3333
2025,19,99889,Alan Franco,Zagueiro,1,0.0769
2025,19,100084,Igor Gomes,Meia,0,0.0
2025,19,100085,Pedro Augusto,Meia,0,0.0
2025,19,100652,Yuri Alberto,Atacante,3,0.2308
2025,19,100742,Matheus Henrique,Meia,0,0.0
2025,19,100898,Vitinho,Lateral,4,0.25
2025,19,100969,Ronald Lopes,Meia,0,0.0
2025,19,100987,Nonato,Meia,0,0.0
2025,19,101002,Júnior Santos,Atacante,0,0.0
2025,19,101027,Diego,Lateral,3,0.1875
2025,19,101290,Ferreira,Atacante,2,0.1538
2025,19,101314,Ademir,Atacante,0,0.0
2025,19,101319,Guga,Lateral,2,0.2222
2025,19,101574,Hugo Souza,Goleiro,2,0.1429
2025,19,101594,Hugo Moura,Meia,0,0.0
2025,19,101597,Ramon,Lateral,0,0.0
2025,19,101727,Matheuzinho,Lateral,0,0.0
2025,19,101908,Willian Machado,Zagueiro,0,0.0
2025,19,101960,Vitinho,Atacante,0,0.0
2025,19,102130,Piquerez,Lateral,3,0.1875
2025,19,102253,Lucas Halter,Zagueiro,1,0.0588
2025,19,102256,Rollheiser,Meia,0,0.0
2025,19,102318,Caio Paulista,Lateral,0,0.0
2025,19,102340,Cacá,Zagueiro,3,0.2143
2025,19,102561,Mastriani,Atacante,0,0.0
2025,19,102909,Luan Vinícius,Meia,0,0.0
2025,19,102928,Canobbio,Atacante,0,0.0
2025,19,102950,Facundo Torres,Atacante,2,0.1333
2025,19,102975,Escobar,Lateral,1,0.0625
2025,19,103014,Laquintana,Atacante,0,0.0
2025,19,103056,Gabriel Brazão,Goleiro,6,0.3333
2025,19,103347,Matheus Alexandre,Lateral,0,0.0
2025,19,103445,Kaio Jorge,Atacante,10,0.5556
2025,19,103764,Gabriel Veron,Atacante,0,0.0
2025,19,103767,Gabriel Menino,Meia,0,0.0
2025,19,103912,Hernán Crespo,Tecnico,4,0.5
2025,19,104027,Rafael Guanaes,Tecnico,4,0.2105
2025,19,104075,Sabino,Zagueiro,1,0.0769
2025,19,104118,Lucas Arcanjo,Goleiro,6,0.3333
2025,19,104134,Fabri,Atacante,0,0.0
2025,19,104204,Edson Carioca,Atacante,1,0.0625
2025,19,104250,João Victor,Zagueiro,2,0.1333
2025,19,104502,Christian,Meia,3,0.2
2025,19,104519,Camilo,Meia,0,0.0
2025,19,104640,Matheus Bianqui,Meia,0,0.0
2025,19,104693,Newton,Meia,1,0.1429
2025,19,104758,Enzo Díaz,Lateral,1,0.0588
2025,19,104783,Acevedo,Meia,0,0.0
2025,19,104994,Wagner Leonardo,Zagueiro,1,0.0588
2025,19,105175,Khellven,Lateral,0,0.0
2025,19,105258,Gastón Ávila,Zagueiro,1,0.1429
2025,19,105300,Ferraresi,Zagueiro,5,0.3571
2025,19,105531,Matheus Bidu,Lateral,1,0.0909
2025,19,105563,Carlos Vinícius,Atacante,0,0.0
2025,19,105647,Maurício,Meia,3,0.25
2025,19,105786,Talles Magno,Atacante,1,0.0625
2025,19,105811,Wesley,Atacante,1,0.0625
2025,19,105842,Edu,Zagueiro,2,0.2
2025,19,105903,José Aldo,Meia,0,0.0
2025,19,105949,Rochet,Goleiro,2,0.2857
2025,19,105990,Santiago Mingo,Zagueiro,1,0.0625
2025,19,106147,Thiago Carpini,Tecnico,0,0.0
2025,19,106294,Marcos Antônio,Meia,0,0.0
2025,19,106323,Caio Alexandre,Meia,0,0.0
2025,19,106593,Villalba,Zagueiro,5,0.3125
2025,19,106681,Léo Pereira,Atacante,0,0.0
2025,19,106829,Patryck,Lateral,0,0.0
2025,19,107093,Luciano Juba,Lateral,4,0.2353
2025,19,107173,Michel Araújo,Meia,2,0.2
2025,19,107174,Bruno Tabata,Meia,2,0.1333
2025,19,107183,Léo Linck,Goleiro,0,0.0
2025,19,107231,Danilo,Meia,0,0.0
2025,19,107516,Ênio,Atacante,0,0.0
2025,19,107554,Natanael,Lateral,4,0.2353
2025,19,107726,Chrystian Barletta,Atacante,1,0.0588
2025,19,107744,Praxedes,Meia,0,0.0
2025,19,107873,Bobadilla,Meia,1,0.0714
2025,19,108133,Isidro Pitta,Atacante,0,0.0
2025,19,108274,David Ricardo,Zagueiro,0,0.0
2025,19,108548,Aravena,Atacante,0,0.0
2025,19,108671,Garré,Atacante,0,0.0
2025,19,108683,Emiliano Martínez,Meia,1,0.0667
2025,19,108713,Galeano,Atacante,1,0.0625
2025,19,109096,Plata,Atacante,0,0.0
2025,19,109426,Weverson,Lateral,0,0.0
2025,19,109573,Martinelli,Meia,0,0.0
2025,19,110311,José Martínez,Meia,0,0.0
2025,19,110426,Bernabéi,Lateral,2,0.1538
2025,19,110506,Abel Ferreira,Tecnico,7,0.3684
2025,19,110510,Aguirre,Lateral,2,0.125
2025,19,110750,Gustavo Marques,Zagueiro,0,0.0
2025,19,110760,Biel,Atacante,0,0.0
2025,19,110818,Renato Paiva,Tecnico,4,0.25
2025,19,110909,Guilherme Lopes,Lateral,1,0.125
2025,19,111407,Luis Mandaca,Meia,1,0.0625
2025,19,111594,Micael,Zagueiro,0,0.0
2025,19,111760,Fabinho,Meia,0,0.0
2025,19,111829,Kayky,Atacante,0,0.0
2025,19,111831,Matheus Martins,Atacante,0,0.0
2025,19,111951,Renzo López,Atacante,0,0.0
2025,19,112709,Kaiki Bruno,Lateral,4,0.2222
2025,19,112863,Ramón Sosa,Atacante,0,0.0
2025,19,112869,Aníbal Moreno,Meia,0,0.0
2025,19,112886,Lucas Barbosa,Atacante,1,0.0588
2025,19,113034,Freytes,Zagueiro,0,0.0
2025,19,113073,Kervin Andrade,Meia,0,0.0
2025,19,113103,Flaco López,Atacante,2,0.1333
2025,19,113157,Nathan Mendes,Lateral,0,0.0
2025,19,113158,Marquinhos,Atacante,0,0.0
2025,19,113359,Pablo Maia,Meia,0,0.0
2025,19,113397,Cristian Olivera,Atacante,3,0.2727
2025,19,114802,Vitor Roque,Atacante,1,0.0625
2025,19,115141,Lucas Freitas,Zagueiro,1,0.0833
2025,19,115248,Jhon Jhon,Meia,2,0.1176
2025,19,115914,Evertton Araújo,Meia,1,0.1
2025,19,116447,Hércules,Meia,1,0.0714
2025,19,117314,Thiago Borbas,Atacante,0,0.0
2025,19,117336,Cipriano,Zagueiro,0,0.0
2025,19,117632,Garro,Meia,0,0.0
2025,19,117910,Breno Bidon,Meia,2,0.1176
2025,19,118563,Rodriguinho,Meia,0,0.0
2025,19,118774,Alexsander,Meia,0,0.0
2025,19,122394,Gustavinho,Meia,0,0.0
2025,19,122406,Luisão,Zagueiro,0,0.0
2025,19,122486,Rayan,Atacante,1,0.0667
2025,19,122781,Caballero,Atacante,0,0.0
2025,19,122861,Abner,Zagueiro,1,0.0909
2025,19,123004,Tiago,Atacante,0,0.0
2025,19,123360,Cauly,Meia,0,0.0
2025,19,123738,Herrera,Atacante,0,0.0
2025,19,123744,Alan Rodríguez,Meia,0,0.0
2025,19,123795,Lucho Rodríguez,Atacante,0,0.0
2025,19,124280,Ricardo Mathias,Atacante,1,0.1429
2025,19,124481,Mateo Ponte,Lateral,1,0.1
2025,19,124526,Giay,Lateral,1,0.0667
2025,19,126216,Derik Lacerda,Atacante,1,0.2
2025,19,126471,Barreal,Meia,5,0.3333
2025,19,126977,Fernando Seabra,Tecnico,5,0.2632
2025,19,127932,Julio Fidélis,Lateral,0,0.0
2025,19,130650,Bernal,Meia,0,0.0
2025,19,130811,Souza,Lateral,2,0.2222
2025,19,130889,Riquelme,Meia,0,0.0
2025,19,131617,André Silva,Atacante,2,0.1176
2025,19,132553,Jemmes,Zagueiro,2,0.1176
2025,19,133543,Gui Negão,Atacante,0,0.0
2025,19,133669,Alysson,Atacante,1,0.0769
2025,19,136306,Luis Otávio,Meia,0,0.0
2025,19,137618,Clayton Sampaio,Zagueiro,0,0.0
2025,19,139076,Filipe Luís,Tecnico,8,0.4211
2025,19,140906,Davi Gomes,Atacante,0,0.0
2025,19,141040,Davi Schuindt,Zagueiro,0,0.0
2025,19,141160,Zé Lucas,Meia,0,0.0
2025,19,141400,Huguinho,Meia,0,0.0
2025,19,141451,Allan,Meia,0,0.0
2025,19,141525,Gustavo Mancha,Zagueiro,2,0.1818
2025,19,141526,Lucca Prior,Meia,1,0.1429
2025,19,141611,Maik,Lateral,0,0.0
2025,19,141754,Gabriel Bontempo,Meia,0,0.0
2025,19,141763,Fabiano Souza,Lateral,1,0.0714
2025,19,141806,Guilherme,Atacante,0,0.0
2025,19,141995,Dieguinho,Meia,0,0.0
2025,19,141996,João Silva,Zagueiro,0,0.0
2025,19,142004,Amuzu,Atacante,0,0.0
2025,19,142279,Nuno Moreira,Atacante,2,0.125
2025,19,142890,Montoro,Meia,0,0.0
2025,19,145099,Rúben Rodrigues,Meia,0,0.0
2025,19,145269,Davide Ancelotti,Tecnico,3,0.4286
2025,19,145400,Cauê,Lateral,0,0.0
2025,20,37281,Mano Menezes,Tecnico,2,0.125
2025,20,37457,Léo Condé,Tecnico,4,0.2
2025,20,37656,Fábio,Goleiro,4,0.2222
2025,20,38913,Nenê,Meia,0,0.0
2025,20,39148,Hulk,Atacante,3,0.1875
2025,20,39656,Alan Franco,Meia,0,0.0
2025,20,40990,Dorival Júnior,Tecnico,2,0.1333
2025,20,41929,Renato Gaúcho,Tecnico,4,0.2
2025,20,42222,Osvaldo,Atacante,0,0.0
2025,20,42234,Cássio,Goleiro,8,0.4211
2025,20,42411,Cuca,Tecnico,5,0.25
2025,20,51413,Walter,Goleiro,6,0.5
2025,20,62977,Ganso,Meia,0,0.0
2025,20,63007,Neymar,Meia,3,0.2727
2025,20,63289,Edenílson,Meia,0,0.0
2025,20,68708,Eduardo,Meia,1,0.0625
2025,20,68899,Philippe Coutinho,Meia,0,0.0
2025,20,68991,Lucas Sasha,Meia,2,0.1538
2025,20,68996,Willian José,Atacante,1,0.0667
2025,20,69014,Manoel,Zagueiro,0,0.0
2025,20,69138,Pablo,Atacante,0,0.0
2025,20,69140,Allan,Meia,1,0.1111
2025,20,69783,Danilo,Zagueiro,1,0.1429
2025,20,70164,Lucas Moura,Meia,0,0.0
2025,20,70360,Eduardo Sasha,Atacante,2,0.1111
2025,20,70449,Gabriel,Goleiro,2,0.2857
2025,20,70592,Felipe Anderson,Meia,0,0.0
2025,20,70696,Fábio Carille,Tecnico,3,0.2308
2025,20,70788,Enner Valencia,Atacante,0,0.0
2025,20,70944,Bruno Henrique,Meia,1,0.0667
2025,20,71123,Thiago Mendes,Meia,0,0.0
2025,20,71631,Weverton,Goleiro,7,0.3889
2025,20,71684,Gustavo Gómez,Zagueiro,0,0.0
2025,20,71701,Santiago Arias,Lateral,1,0.1429
2025,20,71709,Cuéllar,Meia,0,0.0
2025,20,72018,Tiago Volpi,Goleiro,3,0.1667
2025,20,72294,Everson,Goleiro,5,0.2941
2025,20,72391,Fernando Diniz,Tecnico,2,0.1538
2025,20,72493,Alex Telles,Lateral,2,0.125
2025,20,72801,Wilker Ángel,Zagueiro,1,0.0909
2025,20,73384,Samuel Xavier,Lateral,2,0.1429
2025,20,74187,Rincón,Meia,0,0.0
2025,20,78117,Everaldo,Atacante,1,0.0588
2025,20,78248,Gustavo Henrique,Zagueiro,1,0.1429
2025,20,78435,Vitinho,Atacante,0,0.0
2025,20,78445,Renê,Lateral,2,0.1667
2025,20,78479,Cleber Xavier,Tecnico,4,0.2667
2025,20,78605,Gabriel,Meia,1,0.0556
2025,20,78850,Reinaldo,Lateral,5,0.2941
2025,20,79266,Bruno Ferreira,Goleiro,1,0.0909
2025,20,79437,Roger Machado,Tecnico,5,0.25
2025,20,79631,Cano,Atacante,1,0.0909
2025,20,79701,Lucas Silva,Meia,1,0.0526
2025,20,79973,Helton Leite,Goleiro,0,0.0
2025,20,80061,Saúl,Meia,0,0.0
2025,20,80129,Jadson,Meia,1,0.0588
2025,20,80196,Yago Pikachu,Meia,1,0.0667
2025,20,80313,Gilberto,Lateral,1,0.0667
2025,20,80583,Lucas Lima,Meia,1,0.0625
2025,20,81091,Jair,Meia,0,0.0
2025,20,81121,Lucas Mugni,Meia,2,0.1333
2025,20,81150,Mayke,Lateral,0,0.0
2025,20,82407,Chico Kim,Meia,0,0.0
2025,20,82455,Zé Rafael,Meia,0,0.0
2025,20,82627,Luiz Araújo,Atacante,2,0.1176
2025,20,82628,Tinga,Lateral,1,0.1
2025,20,82639,Marcelo Hermes,Lateral,0,0.0
2025,20,82775,Lucas Ramon,Lateral,3,0.1875
2025,20,83048,Rafael Thyere,Zagueiro,0,0.0
2025,20,83251,Alan Benítez,Lateral,0,0.0
2025,20,83528,Léo Pereira,Zagueiro,3,0.1667
2025,20,83786,Neris,Zagueiro,0,0.0
2025,20,84042,Tiquinho Soares,Atacante,0,0.0
2025,20,84428,Fernando Sobral,Meia,0,0.0
2025,20,84674,Lucas Evangelista,Meia,1,0.0714
2025,20,84735,Jorginho,Meia,0,0.0
2025,20,84816,Varela,Lateral,1,0.0714
2025,20,84847,Luan Peres,Zagueiro,0,0.0
2025,20,85403,Danielzinho,Meia,0,0.0
2025,20,85465,Alex Santana,Meia,0,0.0
2025,20,85856,Ricardo Ryller,Meia,0,0.0
2025,20,85930,Aylon,Atacante,1,0.0833
2025,20,86485,Keno,Atacante,0,0.0
2025,20,86508,Jandrei,Goleiro,0,0.0
2025,20,86536,Richardson,Meia,0,0.0
2025,20,86686,Tchê Tchê,Meia,0,0.0
2025,20,86711,Richard,Meia,0,0.0
2025,20,86766,Matheus Rossetto,Meia,0,0.0
2025,20,86820,Reginaldo,Lateral,1,0.0909
2025,20,87008,Léo Jardim,Goleiro,1,0.0625
2025,20,87225,Pedro Henrique,Zagueiro,4,0.2222
2025,20,87228,Guilherme Arana,Lateral,0,0.0
2025,20,87342,Kannemann,Zagueiro,0,0.0
2025,20,87742,Neto Moura,Meia,0,0.0
2025,20,87863,Arrascaeta,Meia,10,0.5882
2025,20,87887,Balbuena,Zagueiro,0,0.0
2025,20,87999,Gustavo Scarpa,Meia,1,0.0556
2025,20,88087,Ramon Menezes,Zagueiro,0,0.0
2025,20,88312,Junior Alonso,Zagueiro,2,0.1111
2025,20,88393,Ayrton Lucas,Lateral,1,0.1429
2025,20,88479,Walace,Meia,0,0.0
2025,20,88963,Leonardo Jardim,Tecnico,11,0.55
2025,20,89637,Thiago Maia,Meia,1,0.0625
2025,20,89883,Dodi,Meia,1,0.0667
2025,20,90309,David,Atacante,1,0.1667
2025,20,90588,Caíque,Meia,0,0.0
2025,20,90608,Chico da Costa,Atacante,0,0.0
2025,20,90768,Fabrício Bruno,Zagueiro,4,0.2105
2025,20,90917,Carlos Eduardo,Atacante,0,0.0
2025,20,91101,Ronaldo,Goleiro,1,0.125
2025,20,91607,Rony,Atacante,1,0.0588
2025,20,91639,Igor Cariús,Lateral,0,0.0
2025,20,91706,Marlon,Lateral,0,0.0
2025,20,91772,David Duarte,Zagueiro,0,0.0
2025,20,92440,André Ramalho,Zagueiro,1,0.0714
2025,20,92696,Renato Kayzer,Atacante,2,0.1538
2025,20,92702,Daniel Paulista,Tecnico,2,0.2
2025,20,92708,Deyverson,Atacante,0,0.0
2025,20,92854,Borré,Atacante,1,0.0667
2025,20,93236,Rafael Ramos,Lateral,0,0.0
2025,20,93411,Cantalapiedra,Atacante,0,0.0
2025,20,93478,Wanderson,Atacante,0,0.0
2025,20,93716,Paulo Henrique,Lateral,4,0.2857
2025,20,93790,Marlon Freitas,Meia,0,0.0
2025,20,93882,Cleiton,Goleiro,5,0.2941
2025,20,93886,Matheusinho,Meia,1,0.1667
2025,20,93988,Breno Lopes,Atacante,1,0.0833
2025,20,94044,John,Goleiro,8,0.5
2025,20,94067,Matheus Fernandes,Meia,0,0.0
2025,20,94207,Guilherme,Atacante,3,0.2143
2025,20,94514,Lucas Oliveira,Zagueiro,0,0.0
2025,20,94583,Pedro,Atacante,2,0.1538
2025,20,95127,Nicolas,Lateral,0,0.0
2025,20,95131,Gabriel Taliari,Atacante,1,0.0625
2025,20,95354,Giraldo,Meia,0,0.0
2025,20,95357,Rivera,Meia,0,0.0
2025,20,95556,Raniele,Meia,0,0.0
2025,20,96340,Lima,Meia,0,0.0
2025,20,96353,Joaquín Correa,Atacante,0,0.0
2025,20,96610,Matheus Pereira,Meia,4,0.2222
2025,20,97145,Villasanti,Meia,1,0.0667
2025,20,97321,Alesson,Atacante,0,0.0
2025,20,97341,Rogério Ceni,Tecnico,6,0.3
2025,20,97468,Marçal,Lateral,1,0.2
2025,20,97653,Murilo,Zagueiro,1,0.2
2025,20,97810,Erick,Atacante,1,0.0714
2025,20,97867,Léo Ortiz,Zagueiro,6,0.3333
2025,20,98225,Pedro Raul,Atacante,1,0.0625
2025,20,98384,Negueba,Atacante,1,0.0714
2025,20,98517,Jean Lucas,Meia,3,0.1875
2025,20,98672,Savarino,Meia,1,0.0769
2025,20,98873,Samuel Lino,Atacante,0,0.0
2025,20,98909,Cuello,Atacante,0,0.0
2025,20,99032,Lourenço,Meia,1,0.0667
2025,20,99119,Lucas Braga,Atacante,0,0.0
2025,20,99213,Puma Rodríguez,Lateral,1,0.125
2025,20,99228,De la Cruz,Meia,0,0.0
2025,20,99248,Bareiro,Atacante,0,0.0
2025,20,99274,Alexander Barboza,Zagueiro,3,0.2727
2025,20,99316,Dinenno,Atacante,0,0.0
2025,20,99552,Rossi,Goleiro,6,0.3158
2025,20,99889,Alan Franco,Zagueiro,1,0.0714
2025,20,100084,Igor Gomes,Meia,0,0.0
2025,20,100085,Pedro Augusto,Meia,0,0.0
2025,20,100742,Matheus Henrique,Meia,0,0.0
2025,20,100898,Vitinho,Lateral,4,0.2353
2025,20,101002,Júnior Santos,Atacante,0,0.0
2025,20,101027,Diego,Lateral,3,0.1765
2025,20,101290,Ferreira,Atacante,2,0.1429
2025,20,101314,Ademir,Atacante,0,0.0
2025,20,101573,Pepê,Meia,0,0.0
2025,20,101574,Hugo Souza,Goleiro,2,0.1333
2025,20,101594,Hugo Moura,Meia,0,0.0
2025,20,101597,Ramon,Lateral,0,0.0
2025,20,101727,Matheuzinho,Lateral,1,0.0625
2025,20,101908,Willian Machado,Zagueiro,0,0.0
2025,20,101960,Vitinho,Atacante,0,0.0
2025,20,101995,Brítez,Zagueiro,0,0.0
2025,20,102130,Piquerez,Lateral,3,0.1765
2025,20,102253,Lucas Halter,Zagueiro,1,0.0556
2025,20,102256,Rollheiser,Meia,0,0.0
2025,20,102909,Luan Vinícius,Meia,0,0.0
2025,20,102928,Canobbio,Atacante,0,0.0
2025,20,102950,Facundo Torres,Atacante,2,0.125
2025,20,102975,Escobar,Lateral,1,0.0588
2025,20,103014,Laquintana,Atacante,0,0.0
2025,20,103056,Gabriel Brazão,Goleiro,6,0.3158
2025,20,103295,Eric Ramires,Meia,1,0.0526
2025,20,103347,Matheus Alexandre,Lateral,0,0.0
2025,20,103445,Kaio Jorge,Atacante,10,0.5263
2025,20,103764,Gabriel Veron,Atacante,0,0.0
2025,20,103912,Hernán Crespo,Tecnico,5,0.5556
2025,20,104027,Rafael Guanaes,Tecnico,4,0.2
2025,20,104075,Sabino,Zagueiro,2,0.1429
2025,20,104085,Bruno Fuchs,Zagueiro,1,0.0833
2025,20,104118,Lucas Arcanjo,Goleiro,6,0.3158
2025,20,104134,Fabri,Atacante,0,0.0
2025,20,104204,Edson Carioca,Atacante,1,0.0588
2025,20,104640,Matheus Bianqui,Meia,0,0.0
2025,20,104783,Acevedo,Meia,0,0.0
2025,20,105068,Reinier,Meia,0,0.0
2025,20,105175,Khellven,Lateral,0,0.0
2025,20,105214,Santiago Rodríguez,Meia,0,0.0
2025,20,105258,Gastón Ávila,Zagueiro,1,0.125
2025,20,105300,Ferraresi,Zagueiro,6,0.4
2025,20,105337,Lucas Lima,Meia,0,0.0
2025,20,105436,Carrascal,Meia,0,0.0
2025,20,105531,Matheus Bidu,Lateral,1,0.0833
2025,20,105563,Carlos Vinícius,Atacante,0,0.0
2025,20,105568,Lucero,Atacante,1,0.0667
2025,20,105584,Lucas Piton,Lateral,1,0.0667
2025,20,105647,Maurício,Meia,3,0.2308
2025,20,105786,Talles Magno,Atacante,1,0.0588
